comparacoesAVL	tamanhoAVL	comparacoesABB	tamanhoABB
12	2211	20	2211
17	32186	16	32186
17	47568	18	47568
16	24623	16	24623
16	43711	18	43711
17	51353	19	51353
15	10857	24	10857
14	25096	17	25096
12	4097	21	4097
11	8175	16	8175
14	38468	26	38468
16	4018	15	4018
16	54212	20	54212
16	49886	18	49886
13	17893	17	17893
18	53096	17	53096
16	44672	24	44672
13	36973	23	36973
16	42878	24	42878
14	41167	28	41167
15	37894	26	37894
16	31990	18	31990
17	58492	25	58492
16	50206	24	50206
14	10552	21	10552
16	4266	21	4266
17	58744	21	58744
17	58119	22	58119
16	59428	25	59428
16	57156	21	57156
15	19490	21	19490
16	24860	12	24860
15	46301	20	46301
17	44586	32	44586
14	28957	20	28957
11	5317	21	5317
14	7424	15	7424
14	34845	18	34845
16	35880	24	35880
17	42152	18	42152
12	1082	17	1082
15	11599	23	11599
15	22105	19	22105
14	7097	13	7097
17	30829	18	30829
17	1472	9	1472
15	48347	24	48347
16	18307	21	18307
15	46838	24	46838
13	5923	14	5923
15	28858	20	28858
15	27455	28	27455
10	4666	17	4666
11	3329	12	3329
12	3235	17	3235
14	38173	19	38173
12	2421	13	2421
15	22724	26	22724
15	3033	17	3033
16	7309	11	7309
14	31989	24	31989
13	19549	16	19549
16	48978	20	48978
14	15764	13	15764
16	30745	14	30745
16	24857	23	24857
15	34268	17	34268
14	8178	15	8178
15	54981	23	54981
15	22218	18	22218
11	6635	15	6635
12	2078	13	2078
14	53046	23	53046
14	8106	26	8106
15	24747	23	24747
17	23822	21	23822
14	19405	21	19405
11	4582	18	4582
13	6096	22	6096
16	48262	15	48262
14	8389	20	8389
16	10761	20	10761
16	27942	19	27942
12	11623	21	11623
15	25286	26	25286
14	6715	22	6715
15	10698	17	10698
14	28318	22	28318
14	31788	13	31788
16	18007	20	18007
16	36658	17	36658
16	27688	18	27688
15	43336	24	43336
15	28773	22	28773
18	58432	26	58432
14	8192	23	8192
13	3040	19	3040
15	3173	14	3173
16	49595	21	49595
17	54655	23	54655
16	34052	21	34052
14	6348	17	6348
15	12399	25	12399
15	34226	26	34226
16	25752	29	25752
18	53333	23	53333
17	40321	13	40321
15	50365	27	50365
17	38073	17	38073
14	27434	29	27434
16	54659	27	54659
16	26047	16	26047
17	52719	28	52719
15	1373	20	1373
14	36744	26	36744
13	33160	25	33160
16	34045	18	34045
14	847	18	847
15	2817	16	2817
13	22629	18	22629
14	42209	27	42209
14	18590	21	18590
11	2153	17	2153
18	43818	27	43818
17	44537	15	44537
17	43754	22	43754
15	38472	20	38472
14	18588	26	18588
15	26453	19	26453
15	27223	26	27223
18	52813	18	52813
16	56907	17	56907
17	9486	19	9486
16	55272	19	55272
16	34979	30	34979
14	49930	20	49930
13	1025	10	1025
17	5989	18	5989
16	27654	22	27654
15	14120	24	14120
14	3376	15	3376
15	813	11	813
15	45222	26	45222
16	13772	24	13772
16	38011	20	38011
16	36010	23	36010
14	13640	18	13640
17	58638	19	58638
17	35148	22	35148
12	8582	14	8582
13	37142	19	37142
15	18965	29	18965
17	53118	18	53118
18	57247	31	57247
11	11705	20	11705
17	23699	19	23699
13	1011	16	1011
15	40870	24	40870
13	28606	16	28606
15	50355	26	50355
6	230	17	230
15	45599	19	45599
14	27273	21	27273
17	50159	28	50159
17	46623	19	46623
17	33261	21	33261
15	17813	25	17813
15	36636	19	36636
18	54977	20	54977
14	22315	26	22315
16	50407	22	50407
15	32988	22	32988
16	58325	19	58325
15	43346	19	43346
16	22979	23	22979
15	33314	22	33314
17	18494	13	18494
16	31560	21	31560
15	10456	22	10456
15	13810	18	13810
14	24677	21	24677
16	44054	29	44054
16	47598	21	47598
15	12734	17	12734
16	48608	17	48608
16	53603	23	53603
18	59228	21	59228
16	43957	17	43957
14	12939	23	12939
15	11229	19	11229
14	39450	29	39450
15	7800	18	7800
15	20841	17	20841
17	33614	26	33614
15	33828	21	33828
14	43560	31	43560
16	41884	23	41884
16	43931	19	43931
11	908	17	908
16	38776	25	38776
13	32467	18	32467
15	38357	23	38357
17	52586	19	52586
14	33496	24	33496
15	22410	13	22410
18	40183	23	40183
16	46229	27	46229
13	6514	21	6514
15	5143	16	5143
14	39831	18	39831
16	40722	23	40722
11	8514	12	8514
15	25548	26	25548
17	11367	20	11367
16	24315	14	24315
17	33347	23	33347
14	8559	16	8559
17	57928	22	57928
16	18240	21	18240
15	42386	25	42386
14	1800	15	1800
16	42971	23	42971
16	40798	27	40798
13	20035	19	20035
12	3253	19	3253
15	47936	16	47936
16	18381	17	18381
15	26292	21	26292
16	47318	27	47318
11	371	15	371
14	25054	25	25054
14	22951	23	22951
16	31567	23	31567
15	8994	23	8994
13	2781	15	2781
17	27142	24	27142
15	26068	23	26068
16	2919	13	2919
18	51615	20	51615
16	36322	16	36322
12	1313	5	1313
16	34250	30	34250
16	55905	23	55905
15	41580	18	41580
17	57704	27	57704
17	902	10	902
15	54268	26	54268
17	54090	29	54090
15	4154	12	4154
15	12325	26	12325
16	42026	27	42026
16	58886	19	58886
15	39200	24	39200
16	44669	31	44669
17	46203	18	46203
15	39570	24	39570
16	9722	22	9722
16	50055	22	50055
18	38872	22	38872
14	35400	23	35400
17	18004	14	18004
16	44782	17	44782
12	1467	10	1467
12	20922	32	20922
18	56789	28	56789
18	53081	19	53081
15	47910	24	47910
15	9463	23	9463
16	54394	19	54394
16	20064	17	20064
17	50298	22	50298
11	5035	17	5035
15	24353	21	24353
16	42288	21	42288
15	27801	14	27801
18	54794	23	54794
16	46441	21	46441
16	13171	23	13171
15	21679	19	21679
15	55676	20	55676
15	11597	14	11597
16	43913	23	43913
17	50468	25	50468
17	33335	29	33335
16	8471	16	8471
18	46335	23	46335
16	34801	21	34801
11	5744	16	5744
15	19475	18	19475
10	4234	18	4234
15	53653	12	53653
15	5289	19	5289
15	17108	25	17108
16	25352	18	25352
11	1628	15	1628
16	58494	24	58494
17	58885	23	58885
11	2332	20	2332
17	40781	27	40781
17	3038	15	3038
16	57125	19	57125
15	3574	18	3574
14	19514	25	19514
14	46648	24	46648
13	25252	31	25252
15	15190	15	15190
14	20839	23	20839
17	33132	22	33132
14	3138	12	3138
17	7419	22	7419
15	53606	31	53606
13	6304	13	6304
16	40753	26	40753
16	38428	21	38428
18	52638	15	52638
17	51905	20	51905
16	44172	27	44172
13	48464	24	48464
14	56138	23	56138
14	14176	17	14176
16	53753	20	53753
13	7468	24	7468
17	7636	24	7636
16	9095	15	9095
15	42481	22	42481
15	54341	23	54341
15	11426	13	11426
16	44903	22	44903
13	3187	20	3187
15	53243	21	53243
17	7902	21	7902
15	28438	20	28438
13	8432	19	8432
15	28740	15	28740
15	37921	21	37921
16	47922	31	47922
15	33490	19	33490
14	21691	17	21691
16	41527	21	41527
17	2443	14	2443
17	8782	18	8782
14	30700	23	30700
13	16829	19	16829
16	57246	30	57246
12	3189	23	3189
11	7357	13	7357
14	27350	25	27350
14	10657	13	10657
17	14992	19	14992
15	19751	14	19751
15	57472	23	57472
16	17145	27	17145
13	7529	19	7529
17	57085	22	57085
17	50874	24	50874
15	28783	18	28783
11	271	11	271
14	44117	18	44117
15	36684	19	36684
12	5060	17	5060
14	28900	19	28900
15	19333	23	19333
17	38912	27	38912
17	41023	18	41023
15	34699	16	34699
16	55057	31	55057
16	19818	20	19818
17	31005	24	31005
17	40190	25	40190
13	26869	13	26869
12	13787	21	13787
14	30057	20	30057
16	31541	33	31541
16	41136	19	41136
16	40713	24	40713
16	46532	31	46532
16	3941	17	3941
16	36816	20	36816
14	20356	27	20356
17	57437	17	57437
14	17440	13	17440
16	48311	21	48311
16	49478	20	49478
16	54063	22	54063
17	8779	19	8779
14	26161	25	26161
17	59122	27	59122
14	37678	22	37678
16	31583	26	31583
16	30851	22	30851
14	46846	24	46846
12	12181	15	12181
17	41901	26	41901
14	18254	16	18254
17	31998	22	31998
15	49257	21	49257
16	58444	19	58444
17	58866	24	58866
13	12230	18	12230
15	28922	20	28922
17	44982	22	44982
16	29718	27	29718
17	10010	16	10010
15	22802	24	22802
15	28221	18	28221
12	7446	16	7446
16	22012	19	22012
14	32108	23	32108
15	32974	24	32974
14	16074	22	16074
16	40886	24	40886
16	35486	26	35486
16	51548	28	51548
16	54916	28	54916
16	7068	15	7068
15	22705	24	22705
13	25766	22	25766
15	30265	16	30265
16	34885	18	34885
15	48519	19	48519
14	43234	17	43234
16	23314	24	23314
16	42099	18	42099
17	46716	19	46716
15	47373	21	47373
17	41612	15	41612
17	9711	20	9711
12	15914	24	15914
15	51621	25	51621
16	20486	20	20486
17	59067	21	59067
14	28712	18	28712
16	31174	28	31174
16	38037	21	38037
15	34923	21	34923
17	48412	29	48412
15	43327	16	43327
18	56941	25	56941
14	25527	14	25527
17	45444	21	45444
15	36763	26	36763
16	29461	25	29461
15	52075	26	52075
14	2735	18	2735
15	15388	15	15388
16	38447	17	38447
14	27283	28	27283
12	2171	18	2171
17	57499	19	57499
13	8894	20	8894
17	48233	29	48233
16	515	9	515
16	57096	22	57096
16	10250	23	10250
17	59581	19	59581
15	25807	16	25807
16	29099	31	29099
11	7106	24	7106
14	3843	16	3843
13	4021	22	4021
15	55517	23	55517
16	17364	25	17364
15	43195	25	43195
13	15195	15	15195
14	14304	19	14304
17	45073	17	45073
15	36990	24	36990
14	21835	23	21835
13	9935	14	9935
15	18183	27	18183
15	45537	22	45537
16	25323	22	25323
15	56630	24	56630
16	34987	29	34987
16	52605	17	52605
16	35152	12	35152
17	8837	19	8837
14	1498	12	1498
15	23385	19	23385
18	58600	18	58600
17	38364	16	38364
16	20480	20	20480
16	45201	24	45201
16	37944	11	37944
16	22639	16	22639
17	14299	21	14299
15	53270	27	53270
16	56549	19	56549
15	37866	22	37866
16	44817	26	44817
16	47204	26	47204
17	59290	25	59290
15	21806	25	21806
11	5064	11	5064
15	21124	24	21124
14	28256	17	28256
15	51351	25	51351
16	15659	29	15659
16	13793	16	13793
12	16673	18	16673
15	48640	25	48640
16	25131	18	25131
17	45629	17	45629
15	23791	24	23791
14	10319	16	10319
18	23478	25	23478
16	47175	24	47175
17	45270	22	45270
10	1842	16	1842
15	44007	22	44007
14	16137	17	16137
15	42997	19	42997
15	21121	25	21121
15	37538	19	37538
14	45829	23	45829
16	15792	15	15792
17	42377	24	42377
16	30009	13	30009
17	51976	16	51976
11	5933	8	5933
17	29298	21	29298
16	13781	23	13781
16	10996	16	10996
16	26774	20	26774
16	18389	14	18389
10	2346	20	2346
15	42432	13	42432
12	8533	18	8533
17	33663	23	33663
15	40998	22	40998
16	31213	21	31213
17	40828	25	40828
16	54740	16	54740
13	5602	15	5602
16	42669	19	42669
16	38746	24	38746
14	12424	21	12424
17	58094	19	58094
16	33545	21	33545
17	12695	21	12695
15	43922	28	43922
17	25688	26	25688
13	19854	22	19854
9	2651	16	2651
16	32049	20	32049
16	48181	20	48181
17	44935	26	44935
16	37698	21	37698
17	55930	29	55930
15	4471	18	4471
16	20349	15	20349
16	34628	21	34628
16	23254	17	23254
16	28881	16	28881
15	30676	25	30676
16	38895	20	38895
16	59227	26	59227
11	4526	22	4526
13	32980	21	32980
17	47194	30	47194
15	11725	23	11725
17	53604	26	53604
15	22350	21	22350
15	46170	21	46170
17	3500	19	3500
10	11396	17	11396
13	6443	27	6443
16	29188	32	29188
16	31249	19	31249
9	1236	18	1236
15	19429	18	19429
16	38933	19	38933
14	57742	22	57742
14	26309	17	26309
14	19756	19	19756
17	54442	27	54442
15	37288	27	37288
13	19361	22	19361
17	59675	27	59675
16	43636	19	43636
16	50037	21	50037
16	38569	19	38569
15	7334	21	7334
16	28277	20	28277
12	14148	24	14148
15	1256	18	1256
15	49332	22	49332
16	48931	28	48931
16	34106	19	34106
17	35501	17	35501
17	52431	32	52431
17	45501	28	45501
16	18295	22	18295
15	57970	18	57970
15	53102	25	53102
13	3740	15	3740
17	35557	19	35557
16	48882	15	48882
15	14489	21	14489
17	36778	29	36778
16	17417	19	17417
15	29957	24	29957
12	17091	18	17091
16	34053	21	34053
16	56345	23	56345
15	55659	21	55659
15	41386	22	41386
15	24621	13	24621
14	9806	21	9806
14	29597	21	29597
15	5133	13	5133
17	41352	18	41352
16	51559	28	51559
16	51809	27	51809
15	3411	14	3411
17	59198	27	59198
13	13662	15	13662
14	6763	22	6763
16	25444	15	25444
15	32723	21	32723
18	31996	21	31996
16	35914	20	35914
16	23563	24	23563
16	12691	16	12691
16	34159	18	34159
12	12387	23	12387
14	26756	23	26756
15	40467	30	40467
16	29477	22	29477
14	808	15	808
16	36811	29	36811
16	25135	21	25135
15	18545	17	18545
10	1431	10	1431
13	11293	19	11293
15	24493	25	24493
16	40010	19	40010
17	52777	22	52777
17	59544	24	59544
14	10357	13	10357
15	11330	16	11330
17	58741	15	58741
17	24018	17	24018
15	55907	23	55907
11	7132	17	7132
14	34830	33	34830
17	4981	12	4981
16	39128	31	39128
15	10743	24	10743
16	4896	16	4896
17	34098	23	34098
16	59785	16	59785
16	39054	19	39054
16	46484	26	46484
16	55872	20	55872
16	52312	20	52312
12	3699	15	3699
17	53798	19	53798
17	58596	24	58596
15	10464	23	10464
15	5090	16	5090
16	50473	28	50473
14	34219	20	34219
14	41636	26	41636
17	58392	29	58392
14	33762	16	33762
16	28345	23	28345
14	9721	24	9721
17	32503	21	32503
17	52362	16	52362
17	55458	24	55458
15	4761	14	4761
15	30287	15	30287
15	46094	26	46094
14	14973	23	14973
16	50989	29	50989
16	25422	25	25422
12	17166	26	17166
16	20057	25	20057
14	2265	16	2265
14	40568	22	40568
16	108	11	108
17	11298	21	11298
16	58703	18	58703
15	21761	19	21761
15	15807	17	15807
17	58142	18	58142
15	12233	20	12233
17	50025	29	50025
15	16130	16	16130
17	44474	30	44474
14	33048	21	33048
16	32640	14	32640
13	36835	23	36835
12	28505	24	28505
16	13753	24	13753
15	12680	25	12680
15	35144	24	35144
15	36198	24	36198
12	4004	12	4004
14	28876	25	28876
14	3538	23	3538
16	46041	19	46041
15	9931	12	9931
16	17681	19	17681
16	42450	18	42450
16	48547	26	48547
16	34600	21	34600
16	42557	25	42557
16	59844	28	59844
14	8965	19	8965
14	17611	31	17611
16	21604	12	21604
13	1123	17	1123
16	52104	18	52104
14	10188	13	10188
16	8233	14	8233
16	33515	21	33515
15	51284	22	51284
16	52706	16	52706
17	6562	25	6562
8	276	14	276
15	5893	16	5893
15	35066	22	35066
17	50380	24	50380
16	54924	17	54924
16	10209	15	10209
16	26577	17	26577
16	35280	18	35280
15	30114	18	30114
13	1477	15	1477
14	16396	20	16396
14	20278	20	20278
16	4942	19	4942
15	33336	18	33336
14	4785	19	4785
13	18652	16	18652
17	56796	19	56796
13	2740	17	2740
18	48900	26	48900
16	49279	25	49279
15	47272	22	47272
16	33484	20	33484
18	22793	23	22793
15	14908	11	14908
16	26190	28	26190
12	5706	20	5706
14	15183	30	15183
13	8434	24	8434
16	40771	19	40771
17	41914	23	41914
16	39709	15	39709
15	27332	25	27332
15	44842	18	44842
16	14988	13	14988
16	42768	29	42768
15	19692	26	19692
15	20596	17	20596
12	7702	23	7702
16	54780	27	54780
17	40874	25	40874
15	48995	18	48995
16	30131	20	30131
17	59471	23	59471
16	53207	27	53207
13	32870	25	32870
15	19244	15	19244
16	58500	28	58500
16	42868	27	42868
16	51941	24	51941
16	57644	23	57644
17	57775	31	57775
16	54482	23	54482
14	3349	21	3349
14	12957	24	12957
16	2915	15	2915
16	20471	28	20471
16	31222	21	31222
16	18976	21	18976
14	24154	15	24154
15	16063	17	16063
17	33963	24	33963
16	6921	20	6921
16	30006	19	30006
16	27517	21	27517
16	15070	18	15070
17	24785	19	24785
15	44742	23	44742
16	4064	20	4064
15	5604	25	5604
15	34194	34	34194
15	5074	14	5074
16	34358	25	34358
16	43415	29	43415
13	669	12	669
15	29167	24	29167
17	18266	26	18266
16	43536	23	43536
14	15909	21	15909
15	15589	21	15589
17	55609	20	55609
17	30618	21	30618
17	54856	20	54856
15	16079	20	16079
14	1839	14	1839
17	13831	19	13831
14	40233	27	40233
17	54253	23	54253
14	47793	25	47793
15	23505	20	23505
14	1621	18	1621
16	17799	17	17799
17	16690	21	16690
15	18935	20	18935
13	12114	20	12114
16	57105	22	57105
13	24538	14	24538
16	53266	21	53266
